CustomerID,InvoiceNo,Quantity,UnitPrice,Country,InvoiceDate,StockCode,Description,Category,Product,Sales,Revenue,DiscountPct,Cost,Profit,Region,PaymentMethod,OrderStatus,CustomerType,SalesChannel,QuantityUnit
54189,544614,9.0,44.22,United Kingdom,2025-02-25,22950,Mouse,Grocery,Mouse,397.98,397.98,2.82,201.19,90.52,East,Bank Transfer,Completed,New,Online,pcs
70176,544615,8.0,12.99,Portugal,2025-11-02,13291,Desk,Office,Desk,103.92,103.92,25.69,42.17,57.75,East,Card,Completed,New,Store,pcs
21569,544616,2.0,56.49,Netherlands,2025-05-23,44462,Monitor,Furniture,Monitor,112.98,112.98,14.55,83.31,67.71,East,Cash,Completed,New,Marketplace,pcs
,544617,7.0,103.28,Spain,2026-05-01,76111,Webcam,Home,Webcam,722.96,722.96,19.3,452.55,269.47,West,Cash,Returned,Returning,Store,pcs
30763,544618,2.0,207.64,United Kingdom,2026-01-11,77705,Tea,Grocery,Tea,415.28,415.28,3.84,304.16,204.26,West,UPI,Completed,Returning,Marketplace,pcs
15104,544619,4.0,82.67,Norway,2026-01-07,96831,Chair,Office,Chair,330.68,330.68,19.14,263.16,90.6,South,Cash,Completed,Returning,Online,pcs
66447,544620,4.0,1.42,Belgium,2026-03-03,40664,Tea,Beauty,Tea,5.68,5.68,13.39,3.36,1.66,East,Bank Transfer,Returned,New,Marketplace,pcs
13145,544621,4.0,199.99,Netherlands,2025-12-24,10818,Coffee,Grocery,Coffee,799.96,799.96,10.14,454.34,245.76,North,Bank Transfer,Completed,New,Online,pcs
71671,544622,2.0,123.49,United Kingdom,2025-01-08,66796,Desk,Home,Desk,246.98,246.98,14.08,109.82,107.17,West,Bank Transfer,Completed,New,Store,pcs
62641,544623,6.0,205.67,Portugal,2026-03-03,46088,USB Cable,Office,USB Cable,1234.02,1234.02,6.87,560.1,452.22,South,Bank Transfer,Pending,Returning,Online,pcs
33173,544624,3.0,163.53,France,2026-01-13,41030,Tea,Office,Tea,490.59,490.59,12.88,232.78,105.42,East,UPI,Completed,New,Store,pcs
92811,544625,5.0,170.88,United Kingdom,2025-02-06,72926,Keyboard,Electronics,Keyboard,854.4,854.4,24.33,490.58,177.6,South,UPI,Completed,VIP,Marketplace,pcs
50735,544626,4.0,52.31,Belgium,2025-04-01,24697,Chair,Grocery,Chair,209.24,209.24,17.24,118.07,72.3,North,UPI,Completed,New,Marketplace,pcs
24565,,8.0,34.7,Spain,2025-06-03,72382,Keyboard,Grocery,Keyboard,277.6,277.6,4.58,167.33,68.53,South,Cash,Completed,Returning,Marketplace,pcs
64127,544628,5.0,205.3,Germany,2025-12-07,93712,Mouse,Electronics,Mouse,1026.5,1026.5,13.55,546.24,275.35,South,Card,Pending,New,Marketplace,pcs
55903,544629,4.0,202.87,France,2025-02-22,62486,Webcam,Home,Webcam,811.48,811.48,0.2,482.5,440.8,North,Cash,Completed,New,Online,pcs
35203,544630,3.0,184.14,Spain,2025-12-20,72502,Monitor,Office,Monitor,552.42,552.42,26.7,398.29,231.16,North,Cash,Completed,New,Marketplace,pcs
22652,544631,8.0,114.39,Netherlands,2025-09-29,52798,Tea,Office,Tea,915.12,915.12,23.36,562.78,369.78,West,Bank Transfer,Completed,Returning,Marketplace,pcs
99021,544632,1.0,83.28,Belgium,2025-07-04,19330,Desk,Electronics,Desk,83.28,83.28,13.93,45.71,38.69,North,Bank Transfer,Completed,Returning,Marketplace,pcs
36132,544633,2.0,77.77,France,2025-09-20,53995,USB Cable,Beauty,USB Cable,155.54,155.54,14.66,84.68,43.09,West,Cash,Completed,VIP,Online,pcs
12850,544634,1.0,121.96,Spain,2025-06-11,53856,Monitor,Office,Monitor,121.96,121.96,26.79,85.35,42.61,East,Cash,Completed,VIP,Online,pcs
28813,544635,8.0,82.47,Norway,2025-04-06,20660,Monitor,Beauty,Monitor,659.76,659.76,29.15,392.68,344.26,North,UPI,Completed,New,Marketplace,pcs
70411,544636,8.0,220.22,Belgium,2025-01-25,19719,Mouse,Electronics,Mouse,1761.76,1761.76,25.69,1088.97,389.82,East,Card,Completed,Returning,Store,pcs
15783,544637,3.0,169.22,Belgium,2025-08-27,58833,Webcam,Grocery,Webcam,507.66,507.66,26.41,366.55,214.39,South,Card,Completed,New,Marketplace,pcs
82646,544638,1.0,-83.7,Belgium,2026-01-12,93874,USB Cable,Office,USB Cable,5.92,5.92,20.38,4.66,2.85,South,Bank Transfer,Completed,Returning,Online,pcs
64305,544639,4.0,228.77,Germany,2025-04-22,32120,Keyboard,Grocery,Keyboard,915.08,915.08,26.54,503.24,289.55,South,Cash,Completed,New,Online,pcs
89948,544640,4.0,73.95,Spain,2025-07-27,52986,Webcam,Beauty,Webcam,295.8,295.8,9.6,169.11,106.3,North,Bank Transfer,Completed,New,Store,pcs
58673,544641,9.0,66.63,Portugal,2025-10-31,90433,Webcam,Furniture,Webcam,599.67,599.67,7.3,294.35,278.06,West,UPI,Completed,Returning,Online,pcs
21557,544642,8.0,122.96,Belgium,2026-04-24,34770,Webcam,Electronics,Webcam,983.68,983.68,3.18,685.33,485.13,South,Card,Completed,Returning,Marketplace,pcs
,544643,1.0,81.78,Australia,2026-01-08,93124,Monitor,Office,Monitor,81.78,81.78,5.46,41.21,31.12,South,Bank Transfer,Completed,Returning,Online,pcs
37239,544644,9.0,197.25,Belgium,2025-11-25,94553,Mouse,Home,Mouse,1775.25,1775.25,5.76,675.16,524.83,East,Bank Transfer,Completed,New,Online,pcs
94415,544645,5.0,237.98,Netherlands,2025-05-22,88681,Monitor,Grocery,Monitor,1189.9,1189.9,8.19,691.58,527.74,West,UPI,Completed,New,Online,pcs
39771,544646,2.0,96.09,Australia,2025-03-01,92537,Chair,Furniture,Chair,192.18,192.18,7.19,139.43,45.45,South,Cash,Completed,New,Online,pcs
25067,544647,8.0,37.66,Spain,2026-02-26,36571,Coffee,Home,Coffee,301.28,301.28,19.86,109.2,181.55,West,Bank Transfer,Completed,Returning,Online,pcs
91067,544648,2.0,127.2,Netherlands,2026-02-28,36185,Coffee,Furniture,Coffee,254.4,254.4,27.54,112.4,53.69,East,Cash,Completed,Returning,Online,pcs
52948,544649,7.0,145.19,Norway,2026-01-11,43679,Monitor,Grocery,Monitor,1016.33,1016.33,27.82,502.88,466.34,East,Bank Transfer,Completed,VIP,Marketplace,pcs
12026,544650,3.0,111.41,Netherlands,2026-04-05,64577,Tea,Home,Tea,334.23,334.23,4.07,234.68,90.91,South,Card,Completed,Returning,Online,pcs
59280,544651,1.0,80.19,United Kingdom,2025-12-10,32823,Webcam,Office,Webcam,80.19,80.19,0.24,49.14,33.67,West,Bank Transfer,Completed,Returning,Store,pcs
49479,544652,9.0,239.82,Australia,2025-06-09,85274,USB Cable,Beauty,USB Cable,2158.38,2158.38,12.07,819.55,1297.82,West,Bank Transfer,Completed,Returning,Marketplace,pcs
50754,544653,1.0,115.22,Australia ,2025-11-28,41425,Laptop Bag,Office,Laptop Bag,115.22,115.22,18.57,85.13,74.46,East,Bank Transfer,Completed,Returning,Online,pcs
53942,544654,8.0,224.57,France,2025-12-27,94066,Tea,Furniture,Tea,1796.56,1796.56,19.54,1426.64,947.5,South,Bank Transfer,Completed,VIP,Store,pcs
76459,544655,9.0,221.76,Australia,2025-01-06,89014,USB Cable,Beauty,USB Cable,1995.84,1995.84,28.07,1416.85,1154.63,North,Cash,Completed,VIP,Store,pcs
66990,544656,9.0,169.1,United Kingdom,2025-02-10,57710,Mouse,Office,Mouse,1521.9,1521.9,6.47,664.16,916.27,North,Cash,Completed,Returning,Store,pcs
98337,544657,1.0,147.08,Portugal,2025-02-03,11360,Mouse,Office,Mouse,147.08,147.08,19.88,81.15,45.6,South,Card,Completed,Returning,Online,pcs
19133,544658,2.0,111.92,Spain,2025-07-09,71961,Mouse,Beauty,Mouse,223.84,223.84,4.84,95.6,131.97,East,Bank Transfer,Completed,New,Store,pcs
89297,544659,5.0,145.52,Netherlands,2025-09-02,84572,Monitor,Electronics,Monitor,727.6,727.6,17.11,543.91,181.23,North,Cash,Completed,New,Marketplace,pcs
26657,544660,5.0,129.71,Australia,2026-03-05,98271,Coffee,Home,Coffee,648.55,648.55,19.46,363.42,177.78,East,Bank Transfer,Returned,Returning,Online,pcs
49185,544661,7.0,53.47,Australia,2025-12-06,38275,Coffee,Furniture,Coffee,374.29,374.29,7.87,222.52,93.9,South,Cash,Completed,New,Store,pcs
12596,544662,3.0,149.06,Spain,2025-08-22,48929,Desk,Furniture,Desk,447.18,447.18,10.04,293.01,111.18,West,Bank Transfer,Completed,New,Store,pcs
57535,544663,1.0,226.48,Belgium,2025-07-16,26555,USB Cable,Grocery,USB Cable,226.48,226.48,10.83,168.49,119.68,South,Cash,Completed,Returning,Online,pcs
66205,544664,2.0,238.4,Belgium,2025-06-23,73701,Mouse,Office,Mouse,476.8,476.8,26.1,282.74,136.7,West,Bank Transfer,Pending,New,Online,pcs
20633,544665,5.0,177.92,Spain,2025-05-07,42665,Mouse,Grocery,Mouse,889.6,889.6,0.05,470.33,281.8,North,Cash,Completed,VIP,Store,pcs
68775,544666,9.0,168.87,United Kingdom,2025-04-29,20402,Mouse,Beauty,Mouse,1519.83,1519.83,10.14,886.3,928.78,North,UPI,Completed,Returning,Online,pcs
28125,544667,1.0,207.14,Germany,2025-06-09,70152,Chair,Home,Chair,207.14,207.14,22.37,145.79,56.46,South,Cash,Completed,Returning,Marketplace,pcs
18218,544668,9.0,68.83,Belgium,2026-03-21,81215,Monitor,Home,Monitor,619.47,619.47,23.08,329.87,344.73,East,Bank Transfer,Completed,New,Online,pcs
20057,544669,9.0,18.13,Australia,2025-07-05,91489,Tea,Furniture,Tea,163.17,163.17,16.63,128.26,89.35,South,UPI,Completed,New,Marketplace,pcs
13628,544670,1.0,49.4,Australia,2025-02-17,11895,USB Cable,Grocery,USB Cable,49.4,49.4,15.35,31.08,30.13,North,Card,Completed,Returning,Online,pcs
56454,544671,9.0,242.88,Germany,2025-03-27,60012,Mouse,Home,Mouse,2185.92,2185.92,11.4,1255.03,1035.49,North,UPI,Completed,New,Marketplace,pcs
54736,544672,,165.26,Belgium,2025-10-09,94053,Keyboard,Office,Keyboard,1156.82,1156.82,13.67,719.9,244.38,South,Bank Transfer,Completed,Returning,Marketplace,pcs
92364,544673,1.0,177.11,Norway,2025-10-02,39702,Webcam,Grocery,Webcam,177.11,177.11,25.45,130.78,59.56,North,Card,Completed,Returning,Marketplace,pcs
25350,544674,4.0,188.24,Spain,2025-09-13,32651,Chair,Furniture,Chair,752.96,752.96,21.85,286.2,290.34,South,Card,Completed,Returning,Marketplace,pcs
36045,544675,7.0,191.43,United Kingdom,2025-01-17,55857,Mouse,Home,Mouse,1340.01,1340.01,5.07,867.35,763.64,South,Card,Cancelled,Returning,Online,pcs
70567,544676,6.0,25.11,Portugal,2025-01-22,44511,USB Cable,Beauty,USB Cable,150.66,150.66,16.15,100.66,70.75,North,Card,Completed,Returning,Store,pcs
91416,544677,1.0,56.17,United Kingdom,2026-02-19,94281,Coffee,Office,Coffee,56.17,56.17,3.01,20.76,23.62,West,UPI,Completed,Returning,Store,pcs
10384,544678,1.0,91.92,Belgium,2025-05-19,65743,Keyboard,Furniture,Keyboard,91.92,91.92,17.47,64.57,52.04,South,UPI,Completed,Returning,Store,pcs
41090,544679,9.0,114.07,Netherlands,2025-05-26,86073,Desk,Home,Desk,1026.63,1026.63,8.49,488.62,222.13,West,Cash,Completed,New,Marketplace,pcs
,544680,8.0,82.61,Spain,2025-09-09,85841,Tea,Grocery,Tea,660.88,660.88,26.2,346.74,193.15,West,UPI,Completed,Returning,Store,pcs
42765,544681,5.0,171.95,Spain,2025-12-06,18227,Mouse,Grocery,Mouse,859.75,859.75,15.28,585.07,546.32,South,Bank Transfer,Completed,Returning,Store,pcs
83930,544682,9.0,226.42,Australia,2025-08-17,32334,Monitor,Home,Monitor,2037.78,2037.78,22.51,1120.55,1033.71,North,Bank Transfer,Pending,New,Store,pcs
34728,544683,4.0,173.57,United Kingdom,2026-01-21,49070,Coffee,Beauty,Coffee,694.28,694.28,5.64,350.65,376.67,South,Bank Transfer,Completed,New,Online,pcs
59977,544684,5.0,119.16,Portugal,2025-06-20,28425,Coffee,Office,Coffee,595.8,595.8,11.73,350.55,147.13,South,Bank Transfer,Completed,Returning,Store,pcs
,544685,8.0,132.86,Norway,2026-04-27,43507,Desk,Office,Desk,1062.88,1062.88,14.57,787.3,499.0,West,Bank Transfer,Completed,Returning,Store,pcs
65196,544686,6.0,160.02,United Kingdom,2026-01-08,99556,Monitor,Furniture,Monitor,960.12,960.12,26.77,349.27,507.03,South,Cash,Completed,Returning,Online,pcs
26400,544687,9.0,233.4,United Kingdom,2026-01-03,30436,USB Cable,Office,USB Cable,2100.6,2100.6,12.93,1168.65,793.99,West,Cash,Completed,New,Online,pcs
14649,544688,5.0,21.69,Spain,2026-02-18,58896,Coffee,Electronics,Coffee,108.45,108.45,3.48,42.3,29.19,East,Cash,Pending,Returning,Online,pcs
70011,544689,3.0,199.71,Belgium,2026-01-19,17854,Webcam,Office,Webcam,599.13,599.13,29.33,427.74,383.49,West,Cash,Completed,New,Marketplace,pcs
89070,544690,3.0,133.55,Netherlands,2025-05-18,33537,Tea,Home,Tea,400.65,400.65,14.09,215.68,208.26,North,UPI,Completed,New,Store,pcs
38781,544691,8.0,192.91,Australia,2026-04-20,56636,Webcam,Office,Webcam,1543.28,1543.28,20.79,832.2,822.45,East,Cash,Completed,Returning,Online,pcs
97738,544692,8.0,239.6,Norway,2026-01-19,89282,Desk,Home,Desk,1916.8,1916.8,17.85,1251.47,528.15,South,Card,Cancelled,Returning,Online,pcs
72055,544693,7.0,73.97,Belgium,2025-07-12,34661,Monitor,Home,Monitor,517.79,517.79,4.12,319.44,285.7,West,Cash,Completed,Returning,Marketplace,pcs
19067,544694,5.0,209.25,United Kingdom,2025-09-08,63893,Keyboard,Office,Keyboard,1046.25,1046.25,29.02,376.17,349.71,West,UPI,Completed,New,Marketplace,pcs
74302,544695,3.0,18.62,Australia,2025-02-12,15243,Desk,Grocery,Desk,55.86,55.86,13.01,35.17,17.67,West,Bank Transfer,Completed,Returning,Online,pcs
32704,544696,9.0,132.78,Belgium,2025-11-16,88939,Monitor,Office,Monitor,1195.02,1195.02,3.4,790.67,317.2,South,UPI,Completed,New,Online,pcs
76597,544697,4.0,69.61,Norway,2025-02-28,66391,Coffee,Furniture,Coffee,278.44,278.44,17.1,214.24,151.91,North,Card,Completed,Returning,Marketplace,pcs
12539,544698,5.0,238.77,Australia,2025-05-13,79351,Webcam,Electronics,Webcam,1193.85,1193.85,4.19,450.49,523.03,North,Card,Cancelled,Returning,Store,pcs
69278,544699,2.0,4.68,Portugal,2026-04-25,35927,Chair,Electronics,Chair,9.36,9.36,23.02,6.01,3.22,North,Cash,Completed,Returning,Online,pcs
72529,544700,5.0,87.89,Spain,2026-01-13,45022,Tea,Furniture,Tea,439.45,439.45,2.48,256.15,221.91,South,Bank Transfer,Completed,Returning,Marketplace,pcs
55235,544701,7.0,222.23,United Kingdom,2025-10-22,29909,Keyboard,Office,Keyboard,1555.61,1555.61,21.27,605.1,508.08,North,Card,Completed,Returning,Online,pcs
56877,544702,6.0,32.92,Belgium,2025-04-28,43642,Keyboard,Electronics,Keyboard,197.52,197.52,4.19,110.27,59.63,East,Cash,Completed,Returning,Store,pcs
37248,544703,9.0,180.03,Portugal,2025-07-05,90816,Keyboard,Electronics,Keyboard,1620.27,1620.27,26.87,850.1,418.01,North,Cash,Completed,Returning,Store,pcs
70249,544704,3.0,24.38,Spain,2026-03-20,43202,Coffee,Furniture,Coffee,73.14,73.14,10.53,29.78,33.41,East,Bank Transfer,Completed,New,Marketplace,pcs
42546,544705,3.0,201.66,Norway,2025-03-07,16039,Coffee,Beauty,Coffee,604.98,604.98,28.3,375.19,161.57,South,Card,Completed,Returning,Marketplace,pcs
33025,544706,8.0,73.4,Norway,2025-03-11,29259,Laptop Bag,Grocery,Laptop Bag,587.2,587.2,24.8,421.67,185.67,West,Cash,Completed,Returning,Store,pcs
43813,544707,9.0,34.0,Portugal,2025-08-04,57571,Laptop Bag,Electronics,Laptop Bag,306.0,306.0,20.7,228.31,166.8,South,Cash,Completed,Returning,Online,pcs
87417,544708,1.0,35.04,Norway,2025-03-13,48548,Laptop Bag,Grocery,Laptop Bag,35.04,35.04,29.02,14.49,14.63,North,Cash,Completed,VIP,Online,pcs
45673,544709,4.0,103.97,Germany,2026-04-27,42789,Coffee,Furniture,Coffee,415.88,415.88,6.72,284.91,176.75,North,UPI,Completed,New,Marketplace,pcs
89462,544710,9.0,114.18,Portugal,2025-05-31,65403,Desk,Office,Desk,1027.62,1027.62,8.07,579.22,356.04,North,Card,Completed,VIP,Online,pcs
61621,544711,5.0,248.7,Belgium,2025-04-20,11243,Tea,Beauty,Tea,1243.5,1243.5,0.37,897.27,439.19,South,UPI,Completed,Returning,Online,pcs
39769,544712,5.0,202.29,Portugal,2026-01-24,19110,USB Cable,Electronics,USB Cable,1011.45,1011.45,18.92,505.4,590.11,South,Cash,Pending,Returning,Online,pcs
41019,544713,5.0,100.05,Norway,2026-03-27,20320,USB Cable,Home,USB Cable,500.25,500.25,10.07,269.72,307.71,South,UPI,Completed,Returning,Online,pcs
92408,544714,6.0,230.31,United Kingdom,2026-01-31,80089,USB Cable,Furniture,USB Cable,1381.86,1381.86,26.11,792.4,726.52,West,Card,Completed,Returning,Marketplace,pcs
,544715,1.0,199.28,Australia,2025-05-29,15704,USB Cable,Beauty,USB Cable,199.28,199.28,21.88,72.74,108.73,South,Cash,Completed,Returning,Marketplace,pcs
19498,544716,3.0,109.64,Norway,2026-04-20,38604,Webcam,Furniture,Webcam,328.92,328.92,2.7,202.26,185.69,South,UPI,Completed,New,Online,pcs
92894,544717,7.0,11.58,Australia,2025-03-21,92433,Mouse,Office,Mouse,81.06,81.06,22.3,62.34,24.32,East,Card,Completed,Returning,Store,pcs
94670,544718,2.0,157.94,Belgium,2025-06-05,65452,Coffee,Grocery,Coffee,315.88,315.88,1.76,248.2,150.37,East,Cash,Completed,New,Online,pcs
97164,544719,2.0,158.71,Belgium,2025-10-07,73458,Chair,Electronics,Chair,317.42,317.42,16.78,149.95,92.87,North,UPI,Completed,Returning,Marketplace,pcs
22938,544720,9.0,111.37,Belgium,2026-03-27,94477,Monitor,Grocery,Monitor,1002.33,1002.33,26.52,653.66,613.22,East,Cash,Completed,Returning,Store,pcs
90165,544721,6.0,158.6,Portugal,2025-01-15,93328,Webcam,Beauty,Webcam,951.6,951.6,6.2,654.08,546.3,East,Card,Completed,Returning,Store,pcs
,544722,9.0,6.04,Australia,2025-02-12,16195,Chair,Home,Chair,54.36,54.36,18.77,40.1,33.38,North,Bank Transfer,Completed,Returning,Online,pcs
43815,544723,2.0,74.54,France,2025-02-28,11968,Webcam,Furniture,Webcam,149.08,149.08,12.9,105.17,77.85,South,Bank Transfer,Completed,VIP,Online,pcs
33700,544724,1.0,199.16,Portugal,2025-06-01,37956,Desk,Beauty,Desk,199.16,199.16,11.33,157.98,65.32,East,UPI,Completed,New,Marketplace,pcs
46359,544725,7.0,,Norway,2025-01-19,52925,Desk,Beauty,Desk,1484.35,1484.35,3.72,802.36,780.55,South,Card,Returned,New,Online,pcs
75135,544726,5.0,123.39,Portugal,2025-04-17,76318,Monitor,Grocery,Monitor,616.95,616.95,6.87,316.08,145.67,North,UPI,Completed,Returning,Online,pcs
55850,544727,1.0,27.83,France,2025-09-24,95405,Chair,Home,Chair,27.83,27.83,20.69,18.01,13.51,West,Card,Completed,VIP,Online,pcs
29588,544728,6.0,64.58,Netherlands,2025-10-26,85998,Monitor,Home,Monitor,387.48,387.48,7.85,165.23,165.33,East,Cash,Completed,New,Marketplace,pcs
86336,544729,1.0,70.38,United Kingdom,2025-04-05,14396,Chair,Beauty,Chair,70.38,70.38,12.3,25.32,44.21,South,Cash,Completed,Returning,Store,pcs
42821,544730,9.0,73.45,France,2025-03-30,33680,USB Cable,Furniture,USB Cable,661.05,661.05,19.05,384.83,403.98,West,Card,Completed,Returning,Marketplace,pcs
96016,544731,7.0,215.96,Norway,2025-01-20,84095,Webcam,Electronics,Webcam,1511.72,1511.72,28.29,1058.75,764.89,East,Bank Transfer,Completed,New,Store,pcs
56614,544732,9.0,106.52,Belgium,2025-02-09,99310,Laptop Bag,Furniture,Laptop Bag,958.68,958.68,0.96,509.85,251.84,East,UPI,Completed,New,Marketplace,pcs
35514,544733,1.0,208.05,United Kingdom,2025-06-19,87064,Monitor,Beauty,Monitor,208.05,208.05,4.32,123.21,104.88,West,Cash,Completed,New,Store,pcs
82214,544734,3.0,37.6,Germany,2026-01-29,84260,Chair,Beauty,Chair,112.8,112.8,7.64,43.9,66.37,North,Card,Returned,Returning,Marketplace,pcs
42636,544735,2.0,75.01,Germany,2025-07-08,66600,Chair,Electronics,Chair,150.02,150.02,22.8,54.5,95.72,North,Cash,Completed,VIP,Online,pcs
45252,544736,6.0,27.91,Norway,2025-04-10,17807,Monitor,Electronics,Monitor,167.46,167.46,10.22,119.89,83.84,East,Card,Completed,New,Store,pcs
11002,544737,7.0,245.88,Spain,2025-01-06,84880,Mouse,Office,Mouse,1721.16,1721.16,8.08,1190.32,949.43,North,UPI,Completed,Returning,Store,pcs
87760,544738,9.0,183.08,Belgium,2026-01-31,51938,USB Cable,Grocery,USB Cable,1647.72,1647.72,27.44,758.03,980.71,East,Card,Completed,Returning,Store,pcs
55422,544739,9.0,162.16,Norway,2025-11-19,85872,Desk,Grocery,Desk,1459.44,1459.44,4.53,544.59,834.38,West,Cash,Completed,VIP,Marketplace,pcs
31997,544740,9.0,181.48,Portugal,2025-07-03,68902,Mouse,Electronics,Mouse,1633.32,1633.32,6.33,734.14,809.03,West,Cash,Completed,New,Marketplace,pcs
55062,544741,5.0,142.3,Belgium,2025-07-18,48379,Webcam,Office,Webcam,711.5,711.5,23.73,452.59,263.49,North,Bank Transfer,Completed,Returning,Marketplace,pcs
,544742,4.0,178.47,Germany,2025-06-14,46868,Coffee,Home,Coffee,713.88,713.88,4.69,284.38,180.84,West,Card,Completed,New,Online,pcs
86983,544743,9.0,81.67,France,2025-12-15,76094,Chair,Furniture,Chair,735.03,735.03,6.39,283.0,192.1,West,UPI,Returned,New,Online,pcs
87352,544744,3.0,68.69,France,2026-03-13,15241,Coffee,Furniture,Coffee,206.07,206.07,7.99,119.5,49.88,West,Card,Completed,New,Marketplace,pcs
16149,544745,5.0,207.21,United Kingdom,2025-12-25,34542,Chair,Home,Chair,1036.05,1036.05,26.83,406.82,243.13,West,Card,Completed,Returning,Marketplace,pcs
35204,544746,1.0,229.89,United Kingdom,2026-04-15,76721,Webcam,Home,Webcam,229.89,229.89,18.5,80.98,69.71,East,Cash,Completed,Returning,Online,pcs
74091,544747,9.0,238.08,Netherlands,2025-03-13,67120,Keyboard,Electronics,Keyboard,2142.72,2142.72,24.1,1378.21,1286.24,North,Cash,Completed,Returning,Store,pcs
,544748,9.0,105.9,Portugal,2025-06-26,86482,Laptop Bag,Office,Laptop Bag,953.1,953.1,0.13,525.25,200.83,West,Card,Completed,Returning,Marketplace,pcs
45099,544749,9.0,72.91,Spain,2025-09-15,12890,Chair,Grocery,Chair,656.19,656.19,4.83,336.04,415.68,North,Bank Transfer,Completed,VIP,Online,pcs
34422,544750,8.0,27.85,Spain,2025-04-04,74253,Monitor,Electronics,Monitor,222.8,222.8,2.22,126.36,80.86,East,Bank Transfer,Completed,Returning,Store,pcs
48848,544751,3.0,239.44,Germany,2025-09-17,35321,Tea,Beauty,Tea,718.32,718.32,29.42,419.79,279.46,West,Bank Transfer,Completed,Returning,Online,pcs
10681,544752,3.0,197.79,United Kingdom,2025-11-24,97030,Tea,Office,Tea,593.37,593.37,3.18,403.02,378.19,West,UPI,Completed,Returning,Store,pcs
75752,544753,2.0,23.54,Netherlands,2026-02-23,11094,Tea,Home,Tea,47.08,47.08,11.79,24.08,26.38,South,UPI,Pending,New,Marketplace,pcs
86727,544754,4.0,245.61,United Kingdom,2026-03-12,71153,Tea,Home,Tea,982.44,982.44,16.9,548.32,306.85,East,UPI,Completed,New,Store,pcs
88394,544755,4.0,30.06,Netherlands,2025-08-26,76697,Chair,Grocery,Chair,120.24,120.24,4.08,72.39,53.42,South,Cash,Completed,Returning,Marketplace,pcs
12213,544756,6.0,34.7,Germany,2025-04-14,14368,Desk,Home,Desk,208.2,208.2,0.08,99.94,99.71,South,Card,Completed,Returning,Online,pcs
28288,544757,2.0,99.52,Australia,2025-01-03,77350,USB Cable,Beauty,USB Cable,199.04,199.04,24.85,85.07,69.23,East,Card,Completed,New,Store,pcs
75464,544758,4.0,74.58,Spain,2025-07-05,27642,Webcam,Office,Webcam,298.32,298.32,28.96,162.55,64.05,South,Cash,Completed,New,Store,pcs
20774,544759,4.0,58.93,Netherlands,2026-03-18,71788,Coffee,Electronics,Coffee,235.72,235.72,5.18,85.81,133.39,North,Bank Transfer,Completed,New,Online,pcs
70599,544760,1.0,40.39,Netherlands,2026-03-19,86916,Laptop Bag,Grocery,Laptop Bag,40.39,40.39,9.17,29.89,9.22,South,Bank Transfer,Completed,Returning,Marketplace,pcs
66521,544761,9.0,41.5,Portugal,2025-04-12,66478,Coffee,Electronics,Coffee,373.5,373.5,25.15,265.59,223.35,South,UPI,Completed,Returning,Marketplace,pcs
56459,544762,3.0,8.24,,2025-07-08,90493,Tea,Furniture,Tea,24.72,24.72,15.32,14.91,7.65,South,Card,Completed,Returning,Marketplace,pcs
36073,544763,5.0,136.46,Spain,2026-01-03,82625,USB Cable,Beauty,USB Cable,682.3,682.3,24.62,266.74,336.42,West,Card,Completed,New,Store,pcs
18359,544764,5.0,54.41,Portugal,2026-05-09,61685,Desk,Office,Desk,272.05,272.05,20.19,179.09,151.44,East,Cash,Pending,Returning,Store,pcs
21942,544765,3.0,14.74,Belgium,2025-03-26,92502,Mouse,Grocery,Mouse,44.22,44.22,19.91,31.6,15.28,North,UPI,Pending,New,Marketplace,pcs
87780,544766,4.0,115.45,France,2026-04-03,20464,Desk,Furniture,Desk,461.8,461.8,29.32,237.44,108.64,South,Card,Returned,VIP,Store,pcs
93142,544767,9.0,,Belgium,2025-07-04,98734,Tea,Grocery,Tea,115.74,115.74,5.72,47.98,35.62,South,UPI,Completed,Returning,Marketplace,pcs
26473,544768,4.0,73.35,Belgium,2025-07-08,58880,USB Cable,Grocery,USB Cable,293.4,293.4,10.63,233.04,92.99,North,Card,Completed,New,Marketplace,pcs
20346,544769,5.0,123.53,Norway,2025-04-06,17519,Chair,Electronics,Chair,617.65,617.65,29.93,231.1,317.73,West,UPI,Returned,New,Marketplace,pcs
86614,544770,3.0,89.22,Portugal,2026-02-01,58200,Chair,Beauty,Chair,267.66,267.66,29.59,140.77,108.42,North,UPI,Completed,Returning,Store,pcs
93185,544771,9.0,18.89,Belgium,2025-09-29,49908,Coffee,Office,Coffee,170.01,170.01,16.35,115.32,53.18,South,UPI,Pending,New,Online,pcs
33476,544772,,108.91,Norway,2025-08-16,95584,Coffee,Electronics,Coffee,544.55,544.55,16.22,375.73,222.63,South,Cash,Returned,Returning,Marketplace,pcs
73089,544773,9.0,215.74,France,2025-06-07,91450,Mouse,Grocery,Mouse,1941.66,1941.66,4.14,1488.95,1082.55,South,Bank Transfer,Completed,Returning,Store,pcs
66963,544774,1.0,40.11,Australia,2025-04-12,33133,Mouse,Home,Mouse,40.11,40.11,19.83,19.47,25.22,West,Bank Transfer,Completed,Returning,Marketplace,pcs
87002,544775,1.0,12.09,Spain,2026-01-19,65718,Mouse,Beauty,Mouse,12.09,12.09,4.49,5.15,4.63,South,Card,Completed,New,Marketplace,pcs
